0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,1,1
0,1,2
0,1,3
0,1,4
0,1,5
0,1,6
0,2,0
0,2,1
0,2,2
0,2,3
0,2,4
0,2,5
0,2,6
0,3,0
0,3,1
0,3,2
0,3,3
0,3,4
0,3,5
0,3,6
0,4,0
0,4,1
0,4,2
0,4,3
0,4,4
0,4,5
0,4,6
0,5,0
0,5,1
0,5,2
0,5,3
0,5,4
0,5,5
0,5,6
0,6,0
0,6,1
0,6,2
0,6,3
0,6,4
0,6,5
0,6,6
0,7,0
0,7,1
0,7,2
0,7,3
0,7,4
0,7,5
0,7,6
0,8,0
0,8,1
0,8,2
0,8,3
0,8,4
0,8,5
0,8,6
0,9,0
0,9,1
0,9,2
0,9,3
0,9,4
0,9,5
0,9,6
0,10,0
0,10,1
0,10,2
0,10,3
0,10,4
0,10,5
0,10,6
0,12,0
0,12,1
0,12,2
0,12,3
0,12,4
0,12,5
0,12,6
0,13,0
0,13,1
0,13,2
0,13,3
0,13,4
0,13,5
0,13,6
0,14,1
0,14,2
0,14,4
0,14,5
0,14,6
0,15,1
0,15,2
0,15,3
0,15,4
0,15,5
0,15,6
0,16,0
0,16,1
0,16,2
0,16,3
0,16,4
0,16,5
0,16,6
0,17,0
0,17,1
0,17,2
0,17,3
0,17,4
0,17,5
0,17,6
0,18,1
0,18,3
0,18,5
0,18,6
0,19,0
0,19,1
0,19,2
0,19,3
0,19,4
0,19,5
0,19,6
0,20,0
0,20,1
0,20,2
0,20,3
0,20,4
0,20,5
0,20,6
0,21,0
0,21,1
0,21,2
0,21,3
0,21,4
0,21,5
0,21,6
0,22,0
0,22,1
0,22,2
0,22,3
0,22,4
0,22,5
0,22,6
0,23,0
0,23,1
0,23,2
0,23,3
0,23,4
0,23,5
0,23,6
0,24,0
0,24,1
0,24,2
0,24,3
0,24,4
0,24,5
0,24,6
0,25,0
0,25,1
0,25,2
0,25,3
0,25,4
0,25,5
0,25,6
0,26,1
0,26,2
0,26,3
0,26,4
0,26,5
0,26,6
0,27,1
0,27,2
0,27,3
0,27,4
0,27,5
0,27,6
0,28,0
0,28,1
0,28,2
0,28,3
0,28,4
0,28,5
0,28,6
0,29,0
0,29,1
0,29,2
0,29,3
0,29,4
0,29,5
0,29,6
0,30,0
0,30,1
0,30,2
0,30,3
0,30,4
0,30,5
0,30,6
0,31,0
0,31,1
0,31,2
0,31,3
0,31,4
0,31,5
0,31,6
0,32,0
0,32,1
0,32,2
0,32,3
0,32,4
0,32,5
0,32,6
0,33,0
0,33,1
0,33,2
0,33,3
0,33,4
0,33,5
0,33,6
0,34,0
0,34,1
0,34,2
0,34,3
0,34,4
0,34,5
0,34,6
0,35,0
0,35,1
0,35,2
0,35,3
0,35,4
0,35,5
0,35,6
0,36,0
0,36,1
0,36,2
0,36,3
0,36,4
0,36,5
0,36,6
0,37,0
0,37,1
0,37,2
0,37,3
0,37,4
0,37,5
0,37,6
0,38,1
0,38,2
0,38,3
0,38,4
0,38,5
0,38,6
0,39,0
0,39,1
0,39,2
0,39,3
0,39,4
0,39,5
0,39,6
0,40,0
0,40,1
0,40,2
0,40,3
0,40,4
0,40,5
0,40,6
0,41,0
0,41,1
0,41,2
0,41,3
0,41,4
0,41,5
0,41,6
0,42,0
0,42,1
0,42,2
0,42,3
0,42,4
0,42,5
0,42,6
0,43,0
0,43,1
0,43,2
0,43,3
0,43,4
0,43,5
0,43,6
0,44,0
0,44,1
0,44,2
0,44,3
0,44,4
0,44,5
0,44,6
0,45,1
0,45,2
0,45,3
0,45,5
0,45,6
0,46,0
0,46,1
0,46,2
0,46,3
0,46,4
0,46,5
0,46,6
0,47,0
0,47,1
0,47,2
0,47,3
0,47,4
0,47,5
0,47,6
0,48,0
0,48,1
0,48,2
0,48,3
0,48,4
0,48,5
0,48,6
0,49,0
0,49,1
0,49,2
0,49,3
0,49,4
0,49,5
0,49,6
1,0,1
1,0,3
1,0,5
1,0,6
1,1,2
1,1,4
1,1,5
1,1,6
1,2,0
1,2,1
1,2,3
1,2,4
1,2,5
1,2,6
1,3,0
1,3,1
1,3,3
1,3,4
1,3,5
1,3,6
1,4,0
1,4,1
1,4,3
1,4,4
1,4,5
1,4,6
1,5,1
1,5,2
1,5,3
1,5,4
1,5,5
1,5,6
1,6,0
1,6,3
1,6,4
1,6,6
1,8,2
1,8,4
1,8,5
1,8,6
1,9,0
1,9,1
1,9,2
1,9,3
1,9,4
1,9,5
1,9,6
1,13,0
1,13,3
1,13,4
1,13,6
1,15,0
1,15,2
1,15,3
1,15,4
1,15,5
1,15,6
1,16,1
1,16,2
1,16,3
1,16,4
1,16,5
1,16,6
1,17,0
1,17,3
1,17,4
1,17,6
1,19,0
1,19,1
1,19,2
1,19,3
1,19,4
1,19,5
1,19,6
1,21,0
1,21,1
1,21,2
1,21,3
1,21,4
1,21,5
1,21,6
1,23,0
1,23,1
1,23,3
1,23,4
1,23,5
1,23,6
1,24,0
1,24,2
1,24,3
1,24,4
1,24,5
1,24,6
1,25,0
1,25,3
1,25,4
1,25,6
1,26,1
1,26,2
1,26,3
1,26,4
1,26,5
1,26,6
1,27,0
1,27,3
1,27,4
1,27,6
1,28,1
1,28,3
1,28,5
1,28,6
1,29,0
1,29,1
1,29,2
1,29,3
1,29,4
1,29,5
1,29,6
1,30,0
1,30,1
1,30,3
1,30,4
1,30,5
1,30,6
1,32,1
1,32,2
1,32,3
1,32,4
1,32,5
1,32,6
1,34,0
1,34,1
1,34,2
1,34,3
1,34,4
1,34,5
1,34,6
1,35,1
1,35,2
1,35,3
1,35,4
1,35,5
1,35,6
1,36,0
1,36,2
1,36,3
1,36,4
1,36,5
1,36,6
1,38,1
1,38,2
1,38,3
1,38,4
1,38,5
1,38,6
1,39,0
1,39,3
1,39,4
1,39,6
1,40,2
1,40,4
1,40,5
1,40,6
1,41,2
1,41,4
1,41,5
1,41,6
1,43,1
1,43,3
1,43,5
1,43,6
1,45,0
1,45,1
1,45,3
1,45,4
1,45,5
1,45,6
1,46,1
1,46,3
1,46,5
1,46,6
1,47,0
1,47,1
1,47,3
1,47,4
1,47,5
1,47,6
1,48,0
1,48,3
1,48,4
1,48,6
1,49,1
1,49,3
1,49,5
1,49,6
2,0,0
2,0,3
2,0,4
2,0,6
2,1,0
2,1,1
2,1,2
2,1,3
2,1,4
2,1,5
2,1,6
2,2,0
2,2,1
2,2,2
2,2,3
2,2,4
2,2,5
2,2,6
2,3,0
2,3,1
2,3,2
2,3,3
2,3,4
2,3,5
2,3,6
2,4,0
2,4,1
2,4,2
2,4,3
2,4,4
2,4,5
2,4,6
2,5,0
2,5,1
2,5,3
2,5,4
2,5,5
2,5,6
2,6,0
2,6,3
2,6,4
2,6,6
2,7,0
2,7,1
2,7,2
2,7,3
2,7,4
2,7,5
2,7,6
2,8,0
2,8,3
2,8,4
2,8,6
2,9,0
2,9,2
2,9,4
2,9,5
2,9,6
2,10,0
2,10,1
2,10,2
2,10,3
2,10,4
2,10,5
2,10,6
2,12,0
2,12,1
2,12,2
2,12,3
2,12,4
2,12,5
2,12,6
2,13,0
2,13,1
2,13,2
2,13,3
2,13,4
2,13,5
2,13,6
2,14,0
2,15,0
2,15,1
2,15,3
2,15,4
2,15,5
2,15,6
2,16,0
2,16,1
2,16,3
2,16,4
2,16,5
2,16,6
2,17,0
2,17,1
2,17,2
2,17,3
2,17,4
2,17,5
2,17,6
2,19,0
2,19,1
2,19,2
2,19,3
2,19,4
2,19,5
2,19,6
2,20,0
2,20,3
2,20,4
2,20,6
2,21,0
2,21,2
2,21,3
2,21,4
2,21,5
2,21,6
2,22,0
2,22,1
2,22,2
2,22,3
2,22,4
2,22,5
2,22,6
2,23,0
2,23,1
2,23,2
2,23,3
2,23,4
2,23,5
2,23,6
2,24,0
2,24,1
2,24,2
2,24,3
2,24,4
2,24,5
2,24,6
2,25,0
2,25,1
2,25,3
2,25,4
2,25,5
2,25,6
2,26,0
2,26,2
2,26,3
2,26,4
2,26,5
2,26,6
2,27,0
2,27,3
2,27,4
2,27,6
2,28,0
2,28,3
2,28,4
2,28,6
2,29,0
2,29,1
2,29,3
2,29,4
2,29,5
2,29,6
2,30,0
2,30,2
2,30,4
2,30,5
2,30,6
2,31,0
2,32,0
2,32,1
2,32,2
2,32,3
2,32,4
2,32,5
2,32,6
2,33,0
2,33,1
2,33,2
2,33,3
2,33,4
2,33,5
2,33,6
2,34,0
2,34,2
2,34,3
2,34,4
2,34,5
2,34,6
2,35,0
2,35,1
2,35,2
2,35,3
2,35,4
2,35,5
2,35,6
2,36,0
2,36,2
2,36,3
2,36,4
2,36,5
2,36,6
2,37,0
2,37,3
2,37,4
2,37,6
2,38,0
2,38,1
2,38,3
2,38,4
2,38,5
2,38,6
2,39,0
2,39,1
2,39,2
2,39,3
2,39,4
2,39,5
2,39,6
2,40,0
2,40,1
2,40,3
2,40,4
2,40,5
2,40,6
2,41,0
2,42,2
2,42,4
2,42,5
2,42,6
2,43,0
2,43,3
2,43,4
2,43,6
2,44,0
2,44,1
2,44,2
2,44,3
2,44,4
2,44,5
2,44,6
2,45,0
2,45,1
2,45,3
2,45,4
2,45,5
2,45,6
2,46,0
2,46,1
2,46,2
2,46,3
2,46,4
2,46,5
2,46,6
2,47,0
2,47,1
2,47,2
2,47,3
2,47,4
2,47,5
2,47,6
2,48,0
2,48,1
2,48,2
2,48,3
2,48,4
2,48,5
2,48,6
2,49,0
2,49,3
2,49,4
2,49,6
3,0,1
3,0,2
3,0,3
3,0,5
3,0,6
3,1,0
3,1,1
3,1,2
3,1,3
3,1,4
3,1,5
3,1,6
3,2,0
3,2,1
3,2,2
3,2,3
3,2,4
3,2,5
3,2,6
3,3,0
3,3,1
3,3,2
3,3,3
3,3,4
3,3,5
3,3,6
3,4,0
3,4,1
3,4,2
3,4,3
3,4,4
3,4,5
3,4,6
3,5,0
3,5,1
3,5,2
3,5,3
3,5,4
3,5,5
3,5,6
3,6,0
3,6,2
3,6,3
3,6,4
3,6,5
3,6,6
3,7,0
3,7,1
3,7,2
3,7,3
3,7,4
3,7,5
3,7,6
3,8,0
3,8,1
3,8,2
3,8,3
3,8,4
3,8,5
3,8,6
3,9,0
3,9,1
3,9,2
3,9,3
3,9,4
3,9,5
3,9,6
3,10,0
3,10,1
3,10,2
