0,0,4
0,1,4
0,11,4
1,0,31
1,1,48
1,2,31
1,3,3
1,6,8
1,7,12
1,10,33
1,11,1
2,1,30
2,2,30
2,10,30
2,11,30
3,2,11
3,3,48
3,10,11
4,1,32
4,2,32
5,1,4
5,2,4
5,3,4
6,0,39
6,1,33
6,2,33
6,3,33
6,6,33
6,7,33
6,11,33
8,0,34
8,1,34
8,2,39
8,3,44
8,6,34
8,7,42
8,10,39
9,0,5
9,1,17
9,2,42
9,3,42
9,6,5
9,7,32
9,10,5
9,11,5
10,0,30
10,1,30
12,6,18
12,7,45
12,10,18
12,11,18
13,1,19
13,2,19
13,3,19
13,6,19
13,10,19
13,11,19
14,0,8
14,1,16
14,2,8
14,6,8
14,10,16
14,11,8
15,0,0
15,1,10
15,2,10
15,6,0
15,10,0
15,11,0
16,2,31
16,3,31
16,4,47
16,5,31
16,6,8
16,10,22
16,11,31
17,2,9
19,2,23
19,10,4
20,1,44
20,2,17
20,3,17
20,6,17
20,7,44
20,10,17
21,1,34
21,2,34
21,3,39
22,0,18
22,1,37
22,2,48
22,3,18
22,6,38
22,7,38
22,10,18
22,11,38
23,0,9
23,1,9
23,2,7
23,6,36
23,7,9
23,10,7
23,11,7
24,1,1
24,2,1
24,4,1
24,5,13
24,11,1
25,0,6
25,10,28
26,2,14
26,3,41
26,4,14
26,5,41
26,10,14
26,11,14
27,2,49
27,3,49
27,6,24
27,7,24
27,10,49
27,11,49
28,2,40
28,6,15
28,7,15
29,6,3
30,2,29
30,3,29
30,6,35
30,10,35
31,10,29
31,11,29
32,4,13
32,5,13
33,0,36
33,1,36
33,2,32
33,6,25
33,7,32
33,10,25
33,11,36
34,0,23
34,1,28
35,1,20
35,6,20
35,10,20
36,2,27
36,6,27
37,0,20
37,1,20
37,2,47
37,6,47
37,7,20
38,2,2
38,3,2
38,6,2
38,7,2
38,10,2
38,11,2
39,2,48
39,3,48
39,10,12
39,11,12
40,0,19
40,1,38
41,1,43
42,1,43
42,6,43
42,10,43
42,11,43
43,0,36
43,1,36
43,10,5
43,11,5
44,1,14
44,2,14
44,3,21
45,0,3
45,1,3
45,11,5
46,0,26
46,1,26
46,2,26
46,3,26
46,6,26
46,10,26
46,11,26
47,0,46
47,1,9
47,2,9
47,10,9
47,11,9
48,2,28
48,8,28
48,9,23
48,10,6
48,11,28
49,0,23
49,1,23
49,2,23
49,3,30
